image_path,split,filename,classes,class_count,label_path
train\Image_157_png.rf.e27079c0e09f99b05a650949e4d3b963.jpg,train,Image_157_png.rf.e27079c0e09f99b05a650949e4d3b963.jpg,steel,1,train\_classes.csv
train\Image_158_png.rf.1906cecbacfb8097a129d383f47c6b64.jpg,train,Image_158_png.rf.1906cecbacfb8097a129d383f47c6b64.jpg,polythene,1,train\_classes.csv
train\Image_159_png.rf.29d06c6b1c5a9459e2c23401b64cc572.jpg,train,Image_159_png.rf.29d06c6b1c5a9459e2c23401b64cc572.jpg,plastic,1,train\_classes.csv
train\Image_159_png.rf.2c129fc8d766a90664867c7e4e91ffdf.jpg,train,Image_159_png.rf.2c129fc8d766a90664867c7e4e91ffdf.jpg,glass,1,train\_classes.csv
train\Image_159_png.rf.dddf7fe2e9f443de07658dacd754a414.jpg,train,Image_159_png.rf.dddf7fe2e9f443de07658dacd754a414.jpg,organic,1,train\_classes.csv
train\Image_15_png.rf.50362adfcc595105e5812a402955ff37.jpg,train,Image_15_png.rf.50362adfcc595105e5812a402955ff37.jpg,glass,1,train\_classes.csv
train\Image_15_png.rf.b59d9bb8bcaf19daa44404ff14695fa2.jpg,train,Image_15_png.rf.b59d9bb8bcaf19daa44404ff14695fa2.jpg,plastic,1,train\_classes.csv
train\Image_15_png.rf.b81489caceacdf9efcfd8316c7b48945.jpg,train,Image_15_png.rf.b81489caceacdf9efcfd8316c7b48945.jpg,organic,1,train\_classes.csv
train\Image_161_png.rf.02a683bc17cf1d9bc5843ee3fdf6990e.jpg,train,Image_161_png.rf.02a683bc17cf1d9bc5843ee3fdf6990e.jpg,steel,1,train\_classes.csv
train\Image_161_png.rf.6189e72d45d78bac53dff5106b27f3fa.jpg,train,Image_161_png.rf.6189e72d45d78bac53dff5106b27f3fa.jpg,organic,1,train\_classes.csv
train\Image_161_png.rf.ab41246ff55d85a6a836753d4fe119b2.jpg,train,Image_161_png.rf.ab41246ff55d85a6a836753d4fe119b2.jpg,paper,1,train\_classes.csv
train\Image_161_png.rf.f6cb8213c9c2dcc21ca9910c9d5d20ce.jpg,train,Image_161_png.rf.f6cb8213c9c2dcc21ca9910c9d5d20ce.jpg,polythene,1,train\_classes.csv
train\Image_163_png.rf.9c4a367a540eef932b3313ca1084b508.jpg,train,Image_163_png.rf.9c4a367a540eef932b3313ca1084b508.jpg,steel,1,train\_classes.csv
train\Image_163_png.rf.ab466cf676e3b2e711ee708da9b1c2e5.jpg,train,Image_163_png.rf.ab466cf676e3b2e711ee708da9b1c2e5.jpg,plastic,1,train\_classes.csv
train\Image_164_png.rf.030bf595324fd7fa2522a540b25d6cca.jpg,train,Image_164_png.rf.030bf595324fd7fa2522a540b25d6cca.jpg,steel,1,train\_classes.csv
train\Image_164_png.rf.a69397d22c0a0057bd18c2bebdaca932.jpg,train,Image_164_png.rf.a69397d22c0a0057bd18c2bebdaca932.jpg,polythene,1,train\_classes.csv
train\Image_164_png.rf.e48b05c393a08933a9a85037ab8bbe60.jpg,train,Image_164_png.rf.e48b05c393a08933a9a85037ab8bbe60.jpg,plastic,1,train\_classes.csv
train\Image_164_png.rf.f2213d8171875f89102e5250d1c3c276.jpg,train,Image_164_png.rf.f2213d8171875f89102e5250d1c3c276.jpg,organic,1,train\_classes.csv
train\Image_165_png.rf.183da769e71c37b28e00733a077feb10.jpg,train,Image_165_png.rf.183da769e71c37b28e00733a077feb10.jpg,plastic,1,train\_classes.csv
train\Image_165_png.rf.eaa49d48afa266a0c146b443ddde355d.jpg,train,Image_165_png.rf.eaa49d48afa266a0c146b443ddde355d.jpg,steel,1,train\_classes.csv
train\Image_165_png.rf.f6503a24a9abae190addeeb36bcb2c3c.jpg,train,Image_165_png.rf.f6503a24a9abae190addeeb36bcb2c3c.jpg,organic,1,train\_classes.csv
train\Image_166_png.rf.a50e82b6d1d5dd8a083b3b3da0259666.jpg,train,Image_166_png.rf.a50e82b6d1d5dd8a083b3b3da0259666.jpg,polythene,1,train\_classes.csv
train\Image_167_png.rf.0ac5a37d8fa786c33e96286a64013360.jpg,train,Image_167_png.rf.0ac5a37d8fa786c33e96286a64013360.jpg,steel,1,train\_classes.csv
train\Image_167_png.rf.aaddab586bbb437df7964419c3254111.jpg,train,Image_167_png.rf.aaddab586bbb437df7964419c3254111.jpg,paper,1,train\_classes.csv
train\Image_168_png.rf.17cc923e739496f2a96dcc1ae8bec02e.jpg,train,Image_168_png.rf.17cc923e739496f2a96dcc1ae8bec02e.jpg,glass,1,train\_classes.csv
train\Image_168_png.rf.a4803d639f616e0bb37e7e713e52354d.jpg,train,Image_168_png.rf.a4803d639f616e0bb37e7e713e52354d.jpg,polythene,1,train\_classes.csv
train\Image_169_png.rf.4c72dac04be02a0fe9e5734f7317d045.jpg,train,Image_169_png.rf.4c72dac04be02a0fe9e5734f7317d045.jpg,glass,1,train\_classes.csv
train\Image_169_png.rf.bb5a33c890267e4d1bb141998879ef75.jpg,train,Image_169_png.rf.bb5a33c890267e4d1bb141998879ef75.jpg,polythene,1,train\_classes.csv
train\Image_16_png.rf.32e7c833e9857d363f5065500e060e26.jpg,train,Image_16_png.rf.32e7c833e9857d363f5065500e060e26.jpg,plastic,1,train\_classes.csv
train\Image_16_png.rf.4bb7ca534e5a53d0cea17b16cc5bc3eb.jpg,train,Image_16_png.rf.4bb7ca534e5a53d0cea17b16cc5bc3eb.jpg,glass,1,train\_classes.csv
train\Image_16_png.rf.d0422dffbefb2f8de1d31597e282ff35.jpg,train,Image_16_png.rf.d0422dffbefb2f8de1d31597e282ff35.jpg,plastic,1,train\_classes.csv
train\Image_16_png.rf.f0c97b87b3720589aaf649fcda8a4e41.jpg,train,Image_16_png.rf.f0c97b87b3720589aaf649fcda8a4e41.jpg,aluminium,1,train\_classes.csv
train\Image_170_png.rf.986548d2220b1bc7496157e362cfede1.jpg,train,Image_170_png.rf.986548d2220b1bc7496157e362cfede1.jpg,glass,1,train\_classes.csv
train\Image_170_png.rf.c3ad30f0a925db8135c38995ebe0ab42.jpg,train,Image_170_png.rf.c3ad30f0a925db8135c38995ebe0ab42.jpg,steel,1,train\_classes.csv
train\Image_172_png.rf.529fd370cb69d0611d98bb79c7dab06b.jpg,train,Image_172_png.rf.529fd370cb69d0611d98bb79c7dab06b.jpg,paper,1,train\_classes.csv
train\Image_172_png.rf.7a786bb8c683afa1c742d1ecd1b1698b.jpg,train,Image_172_png.rf.7a786bb8c683afa1c742d1ecd1b1698b.jpg,"glass, steel",2,train\_classes.csv
train\Image_172_png.rf.d67a52da86496a7dd5853f55df99c90e.jpg,train,Image_172_png.rf.d67a52da86496a7dd5853f55df99c90e.jpg,glass,1,train\_classes.csv
train\Image_173_png.rf.61ec96978ef4fd8b1e76acdab4db7f23.jpg,train,Image_173_png.rf.61ec96978ef4fd8b1e76acdab4db7f23.jpg,paper,1,train\_classes.csv
train\Image_173_png.rf.93b82ab89b405fd7edbf5cba33a13fd4.jpg,train,Image_173_png.rf.93b82ab89b405fd7edbf5cba33a13fd4.jpg,organic,1,train\_classes.csv
train\Image_173_png.rf.d2c12c77244fb9486a6d378e09a7c9b4.jpg,train,Image_173_png.rf.d2c12c77244fb9486a6d378e09a7c9b4.jpg,glass,1,train\_classes.csv
train\Image_174_png.rf.b0f1232d1ea926ed80a47c71aa20444f.jpg,train,Image_174_png.rf.b0f1232d1ea926ed80a47c71aa20444f.jpg,aluminium,1,train\_classes.csv
train\Image_175_png.rf.30518bf56a3836b6c4efa712da396a9d.jpg,train,Image_175_png.rf.30518bf56a3836b6c4efa712da396a9d.jpg,organic,1,train\_classes.csv
train\Image_175_png.rf.79efe030ec3ea456eafc9ef931c41d1d.jpg,train,Image_175_png.rf.79efe030ec3ea456eafc9ef931c41d1d.jpg,aluminium,1,train\_classes.csv
train\Image_175_png.rf.92af401016d5f440ad79742d8e04bfdf.jpg,train,Image_175_png.rf.92af401016d5f440ad79742d8e04bfdf.jpg,paper,1,train\_classes.csv
train\Image_175_png.rf.e412df582ab3de50534e4af69c0cf806.jpg,train,Image_175_png.rf.e412df582ab3de50534e4af69c0cf806.jpg,polythene,1,train\_classes.csv
train\Image_176_png.rf.3b40c627816dbe25fa560c79dd0a7494.jpg,train,Image_176_png.rf.3b40c627816dbe25fa560c79dd0a7494.jpg,paper,1,train\_classes.csv
train\Image_176_png.rf.7b48be0cc7308df230a5083126742006.jpg,train,Image_176_png.rf.7b48be0cc7308df230a5083126742006.jpg,organic,1,train\_classes.csv
train\Image_176_png.rf.ca0ac8bab2123a4b73e4692234559c55.jpg,train,Image_176_png.rf.ca0ac8bab2123a4b73e4692234559c55.jpg,steel,1,train\_classes.csv
train\Image_176_png.rf.f365a7f48f4b97a0ddd430c30aea8042.jpg,train,Image_176_png.rf.f365a7f48f4b97a0ddd430c30aea8042.jpg,glass,1,train\_classes.csv
train\Image_177_png.rf.ac3c04d3c8ed1203fbd9c3066673a7c1.jpg,train,Image_177_png.rf.ac3c04d3c8ed1203fbd9c3066673a7c1.jpg,plastic,1,train\_classes.csv
train\Image_177_png.rf.e7f5b2783221794802f17dee78175f35.jpg,train,Image_177_png.rf.e7f5b2783221794802f17dee78175f35.jpg,organic,1,train\_classes.csv
train\Image_178_png.rf.355f76b6054fc384946e43f43259b941.jpg,train,Image_178_png.rf.355f76b6054fc384946e43f43259b941.jpg,steel,1,train\_classes.csv
train\Image_178_png.rf.92ed765fe44597c8fb097d2111834302.jpg,train,Image_178_png.rf.92ed765fe44597c8fb097d2111834302.jpg,organic,1,train\_classes.csv
train\Image_17_png.rf.4db158300f4ed043bb7dd8f3bf53bc59.jpg,train,Image_17_png.rf.4db158300f4ed043bb7dd8f3bf53bc59.jpg,plastic,1,train\_classes.csv
train\Image_17_png.rf.e6b72e7c8cf92bab3a2a3f9a79439c39.jpg,train,Image_17_png.rf.e6b72e7c8cf92bab3a2a3f9a79439c39.jpg,organic,1,train\_classes.csv
train\Image_182_png.rf.05758eab4981a44589b4b851169afd51.jpg,train,Image_182_png.rf.05758eab4981a44589b4b851169afd51.jpg,glass,1,train\_classes.csv
train\Image_183_png.rf.09db2cfe8ab02ea8d4449b9d08326684.jpg,train,Image_183_png.rf.09db2cfe8ab02ea8d4449b9d08326684.jpg,organic,1,train\_classes.csv
train\Image_183_png.rf.8ac297eeab5fdede537cdab2186398c8.jpg,train,Image_183_png.rf.8ac297eeab5fdede537cdab2186398c8.jpg,polythene,1,train\_classes.csv
train\Image_184_png.rf.2a6173be3f0ffcef260920a0f7c6a5f8.jpg,train,Image_184_png.rf.2a6173be3f0ffcef260920a0f7c6a5f8.jpg,polythene,1,train\_classes.csv
train\Image_184_png.rf.2b2589b246ef3d77346eae2f4f316149.jpg,train,Image_184_png.rf.2b2589b246ef3d77346eae2f4f316149.jpg,steel,1,train\_classes.csv
train\Image_185_png.rf.8d95e518d202ac8b084af8710cebea63.jpg,train,Image_185_png.rf.8d95e518d202ac8b084af8710cebea63.jpg,polythene,1,train\_classes.csv
train\Image_186_png.rf.68be9f8a4c880932c0f76d18ffb5c065.jpg,train,Image_186_png.rf.68be9f8a4c880932c0f76d18ffb5c065.jpg,paper,1,train\_classes.csv
train\Image_187_png.rf.470d91fd93b40b240928fbcede588ce8.jpg,train,Image_187_png.rf.470d91fd93b40b240928fbcede588ce8.jpg,polythene,1,train\_classes.csv
train\Image_187_png.rf.777208086005afd0aa7dc838b8746052.jpg,train,Image_187_png.rf.777208086005afd0aa7dc838b8746052.jpg,organic,1,train\_classes.csv
train\Image_187_png.rf.ceac7b62053fe7d17a9188919fb6f598.jpg,train,Image_187_png.rf.ceac7b62053fe7d17a9188919fb6f598.jpg,glass,1,train\_classes.csv
train\Image_188_png.rf.6ed72444fe8e2188a401b0a232b1ec2a.jpg,train,Image_188_png.rf.6ed72444fe8e2188a401b0a232b1ec2a.jpg,organic,1,train\_classes.csv
train\Image_189_png.rf.572d1b94704df500431b9b90cef754ed.jpg,train,Image_189_png.rf.572d1b94704df500431b9b90cef754ed.jpg,organic,1,train\_classes.csv
train\Image_189_png.rf.db7632147a661a0c8f93611a4ccd7944.jpg,train,Image_189_png.rf.db7632147a661a0c8f93611a4ccd7944.jpg,paper,1,train\_classes.csv
train\Image_18_png.rf.18540e124dc1fb51b138168ea8819a0f.jpg,train,Image_18_png.rf.18540e124dc1fb51b138168ea8819a0f.jpg,plastic,1,train\_classes.csv
train\Image_18_png.rf.31cb89d3378a087fef967f40f84c4cc3.jpg,train,Image_18_png.rf.31cb89d3378a087fef967f40f84c4cc3.jpg,organic,1,train\_classes.csv
train\Image_18_png.rf.8db9aecbef4d6bbb91d55b65dd615242.jpg,train,Image_18_png.rf.8db9aecbef4d6bbb91d55b65dd615242.jpg,glass,1,train\_classes.csv
train\Image_18_png.rf.ebbab1118997cbff0e4b86ad14116308.jpg,train,Image_18_png.rf.ebbab1118997cbff0e4b86ad14116308.jpg,aluminium,1,train\_classes.csv
train\Image_190_png.rf.33bb4d2dd3b53614d658aec5f998c2bb.jpg,train,Image_190_png.rf.33bb4d2dd3b53614d658aec5f998c2bb.jpg,polythene,1,train\_classes.csv
train\Image_191_png.rf.03b34ff1c47356ff39bb0b927f9aaa94.jpg,train,Image_191_png.rf.03b34ff1c47356ff39bb0b927f9aaa94.jpg,organic,1,train\_classes.csv
train\Image_191_png.rf.4307002bf6c4f38824981fcb8031b4ee.jpg,train,Image_191_png.rf.4307002bf6c4f38824981fcb8031b4ee.jpg,paper,1,train\_classes.csv
train\Image_191_png.rf.73fdc307602ec515a652662b6e7d55a3.jpg,train,Image_191_png.rf.73fdc307602ec515a652662b6e7d55a3.jpg,polythene,1,train\_classes.csv
train\Image_192_png.rf.17b1f4fe967d062c4068734f9d6b3152.jpg,train,Image_192_png.rf.17b1f4fe967d062c4068734f9d6b3152.jpg,organic,1,train\_classes.csv
train\Image_192_png.rf.367a54dfc8d164a06f2a4a2e9a722799.jpg,train,Image_192_png.rf.367a54dfc8d164a06f2a4a2e9a722799.jpg,steel,1,train\_classes.csv
train\Image_192_png.rf.e49b5956353e740f02559a1fb1cafbfa.jpg,train,Image_192_png.rf.e49b5956353e740f02559a1fb1cafbfa.jpg,paper,1,train\_classes.csv
train\Image_193_png.rf.114de2dcb86a0ec162458719b637907c.jpg,train,Image_193_png.rf.114de2dcb86a0ec162458719b637907c.jpg,steel,1,train\_classes.csv
train\Image_193_png.rf.cca7c808ea3d7012957c9e372bcd5f0c.jpg,train,Image_193_png.rf.cca7c808ea3d7012957c9e372bcd5f0c.jpg,organic,1,train\_classes.csv
train\Image_195_png.rf.5a3cd59f306020f889b166504adc78e5.jpg,train,Image_195_png.rf.5a3cd59f306020f889b166504adc78e5.jpg,organic,1,train\_classes.csv
train\Image_196_png.rf.a7985e90887ab3720fe490c1bda7ce6d.jpg,train,Image_196_png.rf.a7985e90887ab3720fe490c1bda7ce6d.jpg,paper,1,train\_classes.csv
train\Image_196_png.rf.c3f51efea4601fbc29dff93d0a859882.jpg,train,Image_196_png.rf.c3f51efea4601fbc29dff93d0a859882.jpg,glass,1,train\_classes.csv
train\Image_197_png.rf.8c43b9e0da7ba3f6f4b5578e30bba368.jpg,train,Image_197_png.rf.8c43b9e0da7ba3f6f4b5578e30bba368.jpg,steel,1,train\_classes.csv
train\Image_197_png.rf.e21692b07c5744b2b5c1b35711a62d7f.jpg,train,Image_197_png.rf.e21692b07c5744b2b5c1b35711a62d7f.jpg,polythene,1,train\_classes.csv
train\Image_198_png.rf.30f1e72ab7120caf4366041d6602ba7a.jpg,train,Image_198_png.rf.30f1e72ab7120caf4366041d6602ba7a.jpg,polythene,1,train\_classes.csv
train\Image_199_png.rf.df4ed181d45733fa2e39e93449eb479b.jpg,train,Image_199_png.rf.df4ed181d45733fa2e39e93449eb479b.jpg,polythene,1,train\_classes.csv
train\Image_19_png.rf.23693cfd8125ea5f6f92752bf9b09a9b.jpg,train,Image_19_png.rf.23693cfd8125ea5f6f92752bf9b09a9b.jpg,glass,1,train\_classes.csv
train\Image_19_png.rf.2e312d3c2ea160ebbb3c143101445835.jpg,train,Image_19_png.rf.2e312d3c2ea160ebbb3c143101445835.jpg,plastic,1,train\_classes.csv
train\Image_19_png.rf.cad834fd047dc81f04b315576d593bcb.jpg,train,Image_19_png.rf.cad834fd047dc81f04b315576d593bcb.jpg,paper,1,train\_classes.csv
train\Image_1_png.rf.3b508246068f355d5e647cf1566dd7ae.jpg,train,Image_1_png.rf.3b508246068f355d5e647cf1566dd7ae.jpg,aluminium,1,train\_classes.csv
train\Image_1_png.rf.44fa1e5377d3bb02949663d75ae5ebcd.jpg,train,Image_1_png.rf.44fa1e5377d3bb02949663d75ae5ebcd.jpg,plastic,1,train\_classes.csv
train\Image_1_png.rf.7509d92d2446fac98c863586db56fc52.jpg,train,Image_1_png.rf.7509d92d2446fac98c863586db56fc52.jpg,plastic,1,train\_classes.csv
train\Image_200_png.rf.de1cda6445a8cc8abc89d240a90ef253.jpg,train,Image_200_png.rf.de1cda6445a8cc8abc89d240a90ef253.jpg,paper,1,train\_classes.csv
train\Image_201_png.rf.f021a36f099f43908d78e7f6c0e3cda7.jpg,train,Image_201_png.rf.f021a36f099f43908d78e7f6c0e3cda7.jpg,polythene,1,train\_classes.csv
train\Image_202_png.rf.a5b4761281600a3964892349ce385d91.jpg,train,Image_202_png.rf.a5b4761281600a3964892349ce385d91.jpg,polythene,1,train\_classes.csv
train\Image_203_png.rf.349e6c2542b84146dfc36f3165d346c2.jpg,train,Image_203_png.rf.349e6c2542b84146dfc36f3165d346c2.jpg,steel,1,train\_classes.csv
train\Image_203_png.rf.4247d8286b10ba91ecf14751988762a3.jpg,train,Image_203_png.rf.4247d8286b10ba91ecf14751988762a3.jpg,unknown,0,train\_classes.csv
train\Image_203_png.rf.8f53539f6b840789b191e52be463bdf2.jpg,train,Image_203_png.rf.8f53539f6b840789b191e52be463bdf2.jpg,polythene,1,train\_classes.csv
train\Image_203_png.rf.decb056312c368180095f4b15af42508.jpg,train,Image_203_png.rf.decb056312c368180095f4b15af42508.jpg,paper,1,train\_classes.csv
train\Image_205_png.rf.5f7c9102fdd69f1bb782448318ec7567.jpg,train,Image_205_png.rf.5f7c9102fdd69f1bb782448318ec7567.jpg,organic,1,train\_classes.csv
train\Image_205_png.rf.7321391981731e173a298bc75d019a66.jpg,train,Image_205_png.rf.7321391981731e173a298bc75d019a66.jpg,polythene,1,train\_classes.csv
train\Image_206_png.rf.92e0d24cef2bc077c723604012bcc0f8.jpg,train,Image_206_png.rf.92e0d24cef2bc077c723604012bcc0f8.jpg,paper,1,train\_classes.csv
train\Image_207_png.rf.70c46c8c870e65f40163641be4710a7b.jpg,train,Image_207_png.rf.70c46c8c870e65f40163641be4710a7b.jpg,paper,1,train\_classes.csv
train\Image_207_png.rf.a259fad68149c292ce3fe97a078c47e5.jpg,train,Image_207_png.rf.a259fad68149c292ce3fe97a078c47e5.jpg,glass,1,train\_classes.csv
train\Image_208_png.rf.328a961a3f8747f3b1a420d77de1dfc3.jpg,train,Image_208_png.rf.328a961a3f8747f3b1a420d77de1dfc3.jpg,polythene,1,train\_classes.csv
train\Image_208_png.rf.d6bc4699044cba10f318e6e74a4e53b4.jpg,train,Image_208_png.rf.d6bc4699044cba10f318e6e74a4e53b4.jpg,glass,1,train\_classes.csv
train\Image_209_png.rf.1f405c6b7722fcfe14eb7583cfbb3961.jpg,train,Image_209_png.rf.1f405c6b7722fcfe14eb7583cfbb3961.jpg,organic,1,train\_classes.csv
train\Image_209_png.rf.9537a369ca76902a525f9f36f151d770.jpg,train,Image_209_png.rf.9537a369ca76902a525f9f36f151d770.jpg,steel,1,train\_classes.csv
train\Image_20_png.rf.2c9f696b672c3a381bad66b881a2b779.jpg,train,Image_20_png.rf.2c9f696b672c3a381bad66b881a2b779.jpg,glass,1,train\_classes.csv
train\Image_20_png.rf.4f9fe16eda5e1fe0e1f3da0562acc916.jpg,train,Image_20_png.rf.4f9fe16eda5e1fe0e1f3da0562acc916.jpg,organic,1,train\_classes.csv
train\Image_20_png.rf.5726d9403b26418ab8373ea7b244c6c5.jpg,train,Image_20_png.rf.5726d9403b26418ab8373ea7b244c6c5.jpg,plastic,1,train\_classes.csv
train\Image_20_png.rf.642039db89d4b4c7a417f58c2fce9ee6.jpg,train,Image_20_png.rf.642039db89d4b4c7a417f58c2fce9ee6.jpg,glass,1,train\_classes.csv
train\Image_20_png.rf.dbb1949e913e346c998cea8e82a814aa.jpg,train,Image_20_png.rf.dbb1949e913e346c998cea8e82a814aa.jpg,plastic,1,train\_classes.csv
train\Image_20_png.rf.e30361a7ad706044aada80fbec00c0f9.jpg,train,Image_20_png.rf.e30361a7ad706044aada80fbec00c0f9.jpg,polythene,1,train\_classes.csv
train\Image_20_png.rf.f114b26008db3a81fb9a53d282204b28.jpg,train,Image_20_png.rf.f114b26008db3a81fb9a53d282204b28.jpg,steel,1,train\_classes.csv
train\Image_210_png.rf.13d01c49b3487ffa33a079dd02d3b618.jpg,train,Image_210_png.rf.13d01c49b3487ffa33a079dd02d3b618.jpg,polythene,1,train\_classes.csv
train\Image_212_png.rf.4b6314464bea4e25b146ed5c6436f59b.jpg,train,Image_212_png.rf.4b6314464bea4e25b146ed5c6436f59b.jpg,glass,1,train\_classes.csv
train\Image_213_png.rf.01ffba98ccf217e435db70b4dddf717e.jpg,train,Image_213_png.rf.01ffba98ccf217e435db70b4dddf717e.jpg,paper,1,train\_classes.csv
train\Image_214_png.rf.f1faa9d3786e379d2924fe02e5260905.jpg,train,Image_214_png.rf.f1faa9d3786e379d2924fe02e5260905.jpg,polythene,1,train\_classes.csv
train\Image_215_png.rf.35df8b616dafc169398ab53f3d338809.jpg,train,Image_215_png.rf.35df8b616dafc169398ab53f3d338809.jpg,paper,1,train\_classes.csv
train\Image_215_png.rf.a0f3c02c288a90d4a14175d78d1d7fe3.jpg,train,Image_215_png.rf.a0f3c02c288a90d4a14175d78d1d7fe3.jpg,polythene,1,train\_classes.csv
train\Image_216_png.rf.5d6952df400aeedc42722e608952846a.jpg,train,Image_216_png.rf.5d6952df400aeedc42722e608952846a.jpg,steel,1,train\_classes.csv
train\Image_216_png.rf.b4906ba5a2ba46a2a6bec5ad3e79dc16.jpg,train,Image_216_png.rf.b4906ba5a2ba46a2a6bec5ad3e79dc16.jpg,organic,1,train\_classes.csv
train\Image_217_png.rf.9886fb6976eaedf93a91164bd6bf5f7f.jpg,train,Image_217_png.rf.9886fb6976eaedf93a91164bd6bf5f7f.jpg,steel,1,train\_classes.csv
train\Image_218_png.rf.e43f52e4efca1c485ed16cd2c730e52a.jpg,train,Image_218_png.rf.e43f52e4efca1c485ed16cd2c730e52a.jpg,paper,1,train\_classes.csv
train\Image_219_png.rf.8225b4149f4f0bef3baf2f688c485881.jpg,train,Image_219_png.rf.8225b4149f4f0bef3baf2f688c485881.jpg,glass,1,train\_classes.csv
train\Image_21_png.rf.0f57206ef9a5d1d4a29f9067fe21d05a.jpg,train,Image_21_png.rf.0f57206ef9a5d1d4a29f9067fe21d05a.jpg,plastic,1,train\_classes.csv
train\Image_21_png.rf.34bcc647c9203ea7c3c0c23ae7c27fdd.jpg,train,Image_21_png.rf.34bcc647c9203ea7c3c0c23ae7c27fdd.jpg,steel,1,train\_classes.csv
train\Image_21_png.rf.429c5ba67ee98ae484fd8f3f5fd6e032.jpg,train,Image_21_png.rf.429c5ba67ee98ae484fd8f3f5fd6e032.jpg,plastic,1,train\_classes.csv
train\Image_21_png.rf.c833e92c163804d91c521cadf927935b.jpg,train,Image_21_png.rf.c833e92c163804d91c521cadf927935b.jpg,organic,1,train\_classes.csv
train\Image_21_png.rf.eeb4447db2b30a6f5490221cdd3789d1.jpg,train,Image_21_png.rf.eeb4447db2b30a6f5490221cdd3789d1.jpg,"glass, organic",2,train\_classes.csv
train\Image_220_png.rf.02e285aa5f12c2aa285227c23f488e9d.jpg,train,Image_220_png.rf.02e285aa5f12c2aa285227c23f488e9d.jpg,glass,1,train\_classes.csv
train\Image_221_png.rf.397faf4a093f524c7c3effefd9d30444.jpg,train,Image_221_png.rf.397faf4a093f524c7c3effefd9d30444.jpg,glass,1,train\_classes.csv
train\Image_221_png.rf.a2988418f036c8914bd52d1c2bae6e3c.jpg,train,Image_221_png.rf.a2988418f036c8914bd52d1c2bae6e3c.jpg,organic,1,train\_classes.csv
train\Image_222_png.rf.669503131aa6b8a62ec888a7e6e0ea04.jpg,train,Image_222_png.rf.669503131aa6b8a62ec888a7e6e0ea04.jpg,polythene,1,train\_classes.csv
train\Image_224_png.rf.3a9564fcedd50dfb54091c76434dd2fc.jpg,train,Image_224_png.rf.3a9564fcedd50dfb54091c76434dd2fc.jpg,plastic,1,train\_classes.csv
train\Image_224_png.rf.45daf7b96e62e87a8f2b93876d649992.jpg,train,Image_224_png.rf.45daf7b96e62e87a8f2b93876d649992.jpg,polythene,1,train\_classes.csv
train\Image_225_png.rf.d07d5c76ebf2860af521a799a11455fb.jpg,train,Image_225_png.rf.d07d5c76ebf2860af521a799a11455fb.jpg,polythene,1,train\_classes.csv
train\Image_226_png.rf.9dff3ce9e8dfba605d6c85215b2848fc.jpg,train,Image_226_png.rf.9dff3ce9e8dfba605d6c85215b2848fc.jpg,organic,1,train\_classes.csv
train\Image_226_png.rf.ad3ffd0b9b1e76953bab5221d4ee784a.jpg,train,Image_226_png.rf.ad3ffd0b9b1e76953bab5221d4ee784a.jpg,glass,1,train\_classes.csv
train\Image_227_png.rf.7faae26956d8f354a3187f26c5efc660.jpg,train,Image_227_png.rf.7faae26956d8f354a3187f26c5efc660.jpg,steel,1,train\_classes.csv
train\Image_227_png.rf.a529f24b2ae876d2482369c4ac484f43.jpg,train,Image_227_png.rf.a529f24b2ae876d2482369c4ac484f43.jpg,glass,1,train\_classes.csv
train\Image_228_png.rf.c6f78c1eb99bfcecc1cdc8f5ae102cc2.jpg,train,Image_228_png.rf.c6f78c1eb99bfcecc1cdc8f5ae102cc2.jpg,glass,1,train\_classes.csv
train\Image_228_png.rf.e145d9aebe9455a64c9655fb80b1da3a.jpg,train,Image_228_png.rf.e145d9aebe9455a64c9655fb80b1da3a.jpg,steel,1,train\_classes.csv
train\Image_229_png.rf.dd9d6901e7363b63d3f2e8f46bde8a9f.jpg,train,Image_229_png.rf.dd9d6901e7363b63d3f2e8f46bde8a9f.jpg,steel,1,train\_classes.csv
train\Image_22_png.rf.9f954a343dd679de8e3a485e8c79e1a6.jpg,train,Image_22_png.rf.9f954a343dd679de8e3a485e8c79e1a6.jpg,plastic,1,train\_classes.csv
train\Image_22_png.rf.e2026a3a92850381b11b35db31e91538.jpg,train,Image_22_png.rf.e2026a3a92850381b11b35db31e91538.jpg,aluminium,1,train\_classes.csv
train\Image_230_png.rf.8eb8d94e31ee22a34aea1c73339b8e48.jpg,train,Image_230_png.rf.8eb8d94e31ee22a34aea1c73339b8e48.jpg,steel,1,train\_classes.csv
train\Image_233_png.rf.646ffc6f314875f431a9cd9fc50e712e.jpg,train,Image_233_png.rf.646ffc6f314875f431a9cd9fc50e712e.jpg,organic,1,train\_classes.csv
train\Image_236_png.rf.4e9f971b3e6739c35eb56ee0e3303e13.jpg,train,Image_236_png.rf.4e9f971b3e6739c35eb56ee0e3303e13.jpg,paper,1,train\_classes.csv
train\Image_237_png.rf.83aea7a24151cae0a77d76b7e99c8e79.jpg,train,Image_237_png.rf.83aea7a24151cae0a77d76b7e99c8e79.jpg,polythene,1,train\_classes.csv
train\Image_237_png.rf.e02be28917d3a8dafc734558d853aef5.jpg,train,Image_237_png.rf.e02be28917d3a8dafc734558d853aef5.jpg,steel,1,train\_classes.csv
